contacted_share,captured_share,lift
0.0008547008547008547,0.0016556291390728477,1.9370860927152318
0.0017094017094017094,0.0033112582781456954,1.9370860927152318
0.002564102564102564,0.004966887417218543,1.9370860927152318
0.003418803418803419,0.006622516556291391,1.9370860927152318
0.004273504273504274,0.008278145695364239,1.9370860927152318
0.005128205128205128,0.009933774834437087,1.9370860927152318
0.005982905982905983,0.011589403973509934,1.9370860927152316
0.006837606837606838,0.013245033112582781,1.9370860927152318
0.007692307692307693,0.014900662251655629,1.9370860927152316
0.008547008547008548,0.016556291390728478,1.9370860927152318
0.009401709401709401,0.018211920529801324,1.9370860927152318
0.010256410256410256,0.019867549668874173,1.9370860927152318
0.011111111111111112,0.02152317880794702,1.9370860927152316
0.011965811965811967,0.023178807947019868,1.9370860927152316
0.01282051282051282,0.024834437086092714,1.9370860927152318
0.013675213675213675,0.026490066225165563,1.9370860927152318
0.01452991452991453,0.028145695364238412,1.9370860927152318
0.015384615384615385,0.029801324503311258,1.9370860927152316
0.01623931623931624,0.03145695364238411,1.9370860927152318
0.017094017094017096,0.033112582781456956,1.9370860927152318
0.017948717948717947,0.0347682119205298,1.9370860927152318
0.018803418803418803,0.03642384105960265,1.9370860927152318
0.019658119658119658,0.0380794701986755,1.9370860927152318
0.020512820512820513,0.039735099337748346,1.9370860927152318
0.021367521367521368,0.041390728476821195,1.9370860927152318
0.022222222222222223,0.04304635761589404,1.9370860927152316
0.023076923076923078,0.04470198675496689,1.9370860927152316
0.023931623931623933,0.046357615894039736,1.9370860927152316
0.024786324786324785,0.048013245033112585,1.937086092715232
0.02564102564102564,0.04966887417218543,1.9370860927152318
0.026495726495726495,0.05132450331125828,1.9370860927152318
0.02735042735042735,0.052980132450331126,1.9370860927152318
0.028205128205128206,0.054635761589403975,1.9370860927152318
0.02905982905982906,0.056291390728476824,1.9370860927152318
0.029914529914529916,0.057947019867549666,1.9370860927152316
0.03076923076923077,0.059602649006622516,1.9370860927152316
0.03162393162393162,0.061258278145695365,1.9370860927152318
0.03247863247863248,0.06291390728476821,1.9370860927152318
0.03333333333333333,0.06456953642384106,1.9370860927152318
0.03418803418803419,0.06622516556291391,1.9370860927152318
0.03504273504273504,0.06788079470198675,1.9370860927152318
0.035897435897435895,0.0695364238410596,1.9370860927152318
0.03675213675213675,0.07119205298013245,1.9370860927152318
0.037606837606837605,0.0728476821192053,1.9370860927152318
0.038461538461538464,0.07450331125827815,1.9370860927152318
0.039316239316239315,0.076158940397351,1.9370860927152318
0.040170940170940174,0.07781456953642384,1.9370860927152316
0.041025641025641026,0.07947019867549669,1.9370860927152318
0.04188034188034188,0.08112582781456953,1.9370860927152318
0.042735042735042736,0.08278145695364239,1.9370860927152318
0.04358974358974359,0.08443708609271523,1.9370860927152318
0.044444444444444446,0.08609271523178808,1.9370860927152316
0.0452991452991453,0.08774834437086093,1.937086092715232
0.046153846153846156,0.08940397350993377,1.9370860927152316
0.04700854700854701,0.09105960264900662,1.9370860927152316
0.04786324786324787,0.09271523178807947,1.9370860927152316
0.04871794871794872,0.09437086092715231,1.9370860927152318
0.04957264957264957,0.09602649006622517,1.937086092715232
0.05042735042735043,0.09768211920529801,1.9370860927152318
0.05128205128205128,0.09933774834437085,1.9370860927152318
0.05213675213675214,0.10099337748344371,1.9370860927152318
0.05299145299145299,0.10264900662251655,1.9370860927152318
0.05384615384615385,0.10430463576158941,1.9370860927152318
0.0547008547008547,0.10596026490066225,1.9370860927152318
0.05555555555555555,0.1076158940397351,1.9370860927152318
0.05641025641025641,0.10927152317880795,1.9370860927152318
0.05726495726495726,0.11092715231788079,1.9370860927152318
0.05811965811965812,0.11258278145695365,1.9370860927152318
0.05897435897435897,0.11423841059602649,1.9370860927152318
0.05982905982905983,0.11589403973509933,1.9370860927152316
0.06068376068376068,0.11754966887417219,1.9370860927152318
0.06153846153846154,0.11920529801324503,1.9370860927152316
0.062393162393162394,0.12086092715231789,1.9370860927152318
0.06324786324786325,0.12251655629139073,1.9370860927152318
0.0641025641025641,0.12417218543046357,1.9370860927152318
0.06495726495726496,0.12582781456953643,1.9370860927152318
0.06581196581196581,0.12748344370860928,1.937086092715232
0.06666666666666667,0.1291390728476821,1.9370860927152318
0.06752136752136752,0.13079470198675497,1.937086092715232
0.06837606837606838,0.13245033112582782,1.9370860927152318
0.06923076923076923,0.13410596026490065,1.9370860927152316
0.07008547008547009,0.1357615894039735,1.9370860927152318
0.07094017094017094,0.13741721854304637,1.937086092715232
0.07179487179487179,0.1390728476821192,1.9370860927152318
0.07264957264957266,0.14072847682119205,1.9370860927152316
0.0735042735042735,0.1423841059602649,1.9370860927152318
0.07435897435897436,0.14403973509933773,1.9370860927152316
0.07521367521367521,0.1456953642384106,1.9370860927152318
0.07606837606837606,0.14735099337748345,1.937086092715232
0.07692307692307693,0.1490066225165563,1.9370860927152318
0.07777777777777778,0.15066225165562913,1.9370860927152316
0.07863247863247863,0.152317880794702,1.9370860927152318
0.07948717948717948,0.15397350993377484,1.937086092715232
0.08034188034188035,0.15562913907284767,1.9370860927152316
0.0811965811965812,0.15728476821192053,1.9370860927152318
0.08205128205128205,0.15894039735099338,1.9370860927152318
0.0829059829059829,0.1605960264900662,1.9370860927152318
0.08376068376068375,0.16225165562913907,1.9370860927152318
0.08461538461538462,0.16390728476821192,1.9370860927152318
0.08547008547008547,0.16556291390728478,1.9370860927152318
0.08632478632478632,0.1672185430463576,1.9370860927152318
0.08717948717948718,0.16887417218543047,1.9370860927152318
0.08803418803418804,0.17052980132450332,1.9370860927152318
0.08888888888888889,0.17218543046357615,1.9370860927152316
0.08974358974358974,0.173841059602649,1.9370860927152318
0.0905982905982906,0.17549668874172186,1.937086092715232
0.09145299145299145,0.1771523178807947,1.9370860927152318
0.09230769230769231,0.17880794701986755,1.9370860927152316
0.09316239316239316,0.1804635761589404,1.9370860927152318
0.09401709401709402,0.18211920529801323,1.9370860927152316
0.09487179487179487,0.1837748344370861,1.9370860927152318
0.09572649572649573,0.18543046357615894,1.9370860927152316
0.09658119658119659,0.1870860927152318,1.9370860927152318
0.09743589743589744,0.18874172185430463,1.9370860927152318
0.09829059829059829,0.19039735099337748,1.9370860927152318
0.09914529914529914,0.19205298013245034,1.937086092715232
0.1,0.19370860927152317,1.9370860927152316
0.10085470085470086,0.19536423841059603,1.9370860927152318
0.10170940170940171,0.19701986754966888,1.9370860927152318
0.10256410256410256,0.1986754966887417,1.9370860927152318
0.10341880341880341,0.20033112582781457,1.9370860927152318
0.10427350427350428,0.20198675496688742,1.9370860927152318
0.10512820512820513,0.20364238410596028,1.9370860927152318
0.10598290598290598,0.2052980132450331,1.9370860927152318
0.10683760683760683,0.20695364238410596,1.9370860927152318
0.1076923076923077,0.20860927152317882,1.9370860927152318
0.10854700854700855,0.21026490066225165,1.9370860927152316
0.1094017094017094,0.2119205298013245,1.9370860927152318
0.11025641025641025,0.21357615894039736,1.937086092715232
0.1111111111111111,0.2152317880794702,1.9370860927152318
0.11196581196581197,0.21688741721854304,1.9370860927152316
0.11282051282051282,0.2185430463576159,1.9370860927152318
0.11367521367521367,0.22019867549668873,1.9370860927152318
0.11452991452991453,0.22185430463576158,1.9370860927152318
0.11538461538461539,0.22350993377483444,1.9370860927152318
0.11623931623931624,0.2251655629139073,1.9370860927152318
0.1170940170940171,0.22682119205298013,1.9370860927152318
0.11794871794871795,0.22847682119205298,1.9370860927152318
0.1188034188034188,0.23013245033112584,1.937086092715232
0.11965811965811966,0.23178807947019867,1.9370860927152316
0.12051282051282051,0.23344370860927152,1.9370860927152318
0.12136752136752137,0.23509933774834438,1.9370860927152318
0.12222222222222222,0.2367549668874172,1.9370860927152318
0.12307692307692308,0.23841059602649006,1.9370860927152316
0.12393162393162394,0.24006622516556292,1.9370860927152318
0.12478632478632479,0.24172185430463577,1.9370860927152318
0.12564102564102564,0.2433774834437086,1.9370860927152318
0.1264957264957265,0.24503311258278146,1.9370860927152318
0.12735042735042734,0.24668874172185432,1.937086092715232
0.1282051282051282,0.24834437086092714,1.9370860927152318
0.12905982905982907,0.25,1.9370860927152316
0.12991452991452992,0.25165562913907286,1.9370860927152318
0.13076923076923078,0.2533112582781457,1.9370860927152318
0.13162393162393163,0.25496688741721857,1.937086092715232
0.13247863247863248,0.25662251655629137,1.9370860927152316
0.13333333333333333,0.2582781456953642,1.9370860927152318
0.13418803418803418,0.2599337748344371,1.9370860927152318
0.13504273504273503,0.26158940397350994,1.937086092715232
0.1358974358974359,0.2632450331125828,1.937086092715232
0.13675213675213677,0.26490066225165565,1.9370860927152318
0.13760683760683762,0.26655629139072845,1.9370860927152314
0.13846153846153847,0.2682119205298013,1.9370860927152316
0.13931623931623932,0.26986754966887416,1.9370860927152316
0.14017094017094017,0.271523178807947,1.9370860927152318
0.14102564102564102,0.2731788079470199,1.9370860927152318
0.14188034188034188,0.27483443708609273,1.937086092715232
0.14273504273504273,0.2764900662251656,1.937086092715232
0.14358974358974358,0.2781456953642384,1.9370860927152318
0.14444444444444443,0.27980132450331124,1.9370860927152318
0.1452991452991453,0.2814569536423841,1.9370860927152316
0.14615384615384616,0.28311258278145696,1.9370860927152318
0.147008547008547,0.2847682119205298,1.9370860927152318
0.14786324786324787,0.28642384105960267,1.9370860927152318
0.14871794871794872,0.28807947019867547,1.9370860927152316
0.14957264957264957,0.2897350993377483,1.9370860927152318
0.15042735042735042,0.2913907284768212,1.9370860927152318
0.15128205128205127,0.29304635761589404,1.9370860927152318
0.15213675213675212,0.2947019867549669,1.937086092715232
0.152991452991453,0.29635761589403975,1.9370860927152318
0.15384615384615385,0.2980132450331126,1.9370860927152318
0.1547008547008547,0.2996688741721854,1.9370860927152316
0.15555555555555556,0.30132450331125826,1.9370860927152316
0.1564102564102564,0.3029801324503311,1.9370860927152318
0.15726495726495726,0.304635761589404,1.9370860927152318
0.1581196581196581,0.30629139072847683,1.937086092715232
0.15897435897435896,0.3079470198675497,1.937086092715232
0.15982905982905982,0.30960264900662254,1.937086092715232
0.1606837606837607,0.31125827814569534,1.9370860927152316
0.16153846153846155,0.3129139072847682,1.9370860927152316
0.1623931623931624,0.31456953642384106,1.9370860927152318
0.16324786324786325,0.3162251655629139,1.9370860927152318
0.1641025641025641,0.31788079470198677,1.9370860927152318
0.16495726495726495,0.3195364238410596,1.937086092715232
0.1658119658119658,0.3211920529801324,1.9370860927152318
0.16666666666666666,0.3228476821192053,1.9370860927152318
0.1675213675213675,0.32450331125827814,1.9370860927152318
0.1683760683760684,0.326158940397351,1.9370860927152316
0.16923076923076924,0.32781456953642385,1.9370860927152318
0.1700854700854701,0.3294701986754967,1.9370860927152318
0.17094017094017094,0.33112582781456956,1.9370860927152318
0.1717948717948718,0.33278145695364236,1.9370860927152316
0.17264957264957265,0.3344370860927152,1.9370860927152318
0.1735042735042735,0.3360927152317881,1.9370860927152318
0.17435897435897435,0.33774834437086093,1.9370860927152318
0.1752136752136752,0.3394039735099338,1.937086092715232
0.17606837606837608,0.34105960264900664,1.9370860927152318
0.17692307692307693,0.34271523178807944,1.9370860927152316
0.17777777777777778,0.3443708609271523,1.9370860927152316
0.17863247863247864,0.34602649006622516,1.9370860927152318
0.1794871794871795,0.347682119205298,1.9370860927152318
0.18034188034188034,0.34933774834437087,1.9370860927152318
0.1811965811965812,0.3509933774834437,1.937086092715232
0.18205128205128204,0.3526490066225166,1.937086092715232
0.1829059829059829,0.3543046357615894,1.9370860927152318
0.18376068376068377,0.35596026490066224,1.9370860927152316
0.18461538461538463,0.3576158940397351,1.9370860927152316
0.18547008547008548,0.35927152317880795,1.9370860927152318
0.18632478632478633,0.3609271523178808,1.9370860927152318
0.18717948717948718,0.36258278145695366,1.9370860927152318
0.18803418803418803,0.36423841059602646,1.9370860927152316
0.18888888888888888,0.3658940397350993,1.9370860927152318
0.18974358974358974,0.3675496688741722,1.9370860927152318
0.1905982905982906,0.36920529801324503,1.9370860927152318
0.19145299145299147,0.3708609271523179,1.9370860927152316
0.19230769230769232,0.37251655629139074,1.9370860927152318
0.19316239316239317,0.3741721854304636,1.9370860927152318
0.19401709401709402,0.3758278145695364,1.9370860927152316
0.19487179487179487,0.37748344370860926,1.9370860927152318
0.19572649572649573,0.3791390728476821,1.9370860927152318
0.19658119658119658,0.38079470198675497,1.9370860927152318
0.19743589743589743,0.3824503311258278,1.937086092715232
0.19829059829059828,0.3841059602649007,1.937086092715232
0.19914529914529913,0.38576158940397354,1.937086092715232
0.2,0.38741721854304634,1.9370860927152316
0.20085470085470086,0.3890728476821192,1.9370860927152316
